timestamp,spo2,heart_rate,battery_level,movement,night_date,source
2026-05-16T08:13:42,96,84,86,0,2026-05-16,live
2026-05-16T08:13:57,96,87,86,3,2026-05-16,live
2026-05-16T08:14:12,95,88,86,0,2026-05-16,live
2026-05-16T08:14:27,95,85,86,1,2026-05-16,live
2026-05-16T08:14:43,95,91,86,0,2026-05-16,live
2026-05-16T08:14:58,95,86,86,0,2026-05-16,live
2026-05-16T08:15:13,95,86,86,0,2026-05-16,live
2026-05-16T08:15:28,95,87,86,1,2026-05-16,live
2026-05-16T08:15:43,95,89,86,0,2026-05-16,live
2026-05-16T08:15:58,96,86,86,0,2026-05-16,live
2026-05-16T08:16:13,96,87,86,18,2026-05-16,live
2026-05-16T08:16:28,94,103,86,0,2026-05-16,live
2026-05-16T08:16:43,94,88,86,0,2026-05-16,live
2026-05-16T08:16:58,96,86,86,1,2026-05-16,live
2026-05-16T08:17:14,96,88,85,0,2026-05-16,live
2026-05-16T08:17:29,95,89,85,0,2026-05-16,live
2026-05-16T08:17:44,95,90,85,0,2026-05-16,live
2026-05-16T08:17:59,94,89,85,1,2026-05-16,live
2026-05-16T08:18:14,95,91,85,0,2026-05-16,live
2026-05-16T08:18:29,95,87,85,0,2026-05-16,live
2026-05-16T08:18:44,95,86,85,0,2026-05-16,live
2026-05-16T08:18:59,95,91,85,0,2026-05-16,live
2026-05-16T08:19:14,95,88,85,2,2026-05-16,live
2026-05-16T08:19:30,95,89,85,0,2026-05-16,live
2026-05-16T08:19:45,96,90,85,0,2026-05-16,live
2026-05-16T08:20:00,95,89,85,1,2026-05-16,live
2026-05-16T08:20:15,95,79,85,3,2026-05-16,live
2026-05-16T08:20:30,95,87,85,0,2026-05-16,live
2026-05-16T08:20:45,96,89,85,0,2026-05-16,live
2026-05-16T08:21:00,95,93,85,0,2026-05-16,live
2026-05-16T08:21:15,95,88,85,0,2026-05-16,live
2026-05-16T08:21:30,96,90,85,0,2026-05-16,live
2026-05-16T08:21:46,96,88,85,1,2026-05-16,live
2026-05-16T08:22:01,96,87,85,0,2026-05-16,live
2026-05-16T08:22:16,96,88,85,0,2026-05-16,live
2026-05-16T08:22:31,96,87,85,0,2026-05-16,live
2026-05-16T08:22:46,96,88,85,0,2026-05-16,live
2026-05-16T08:23:01,95,88,85,0,2026-05-16,live
2026-05-16T08:23:16,95,89,85,0,2026-05-16,live
2026-05-16T08:23:31,95,88,85,0,2026-05-16,live
2026-05-16T08:23:46,96,90,85,8,2026-05-16,live
2026-05-16T08:24:01,96,98,85,1,2026-05-16,live
2026-05-16T08:24:17,96,103,85,0,2026-05-16,live
2026-05-16T08:24:32,96,103,85,2,2026-05-16,live
2026-05-16T08:24:47,96,97,85,0,2026-05-16,live
2026-05-16T08:25:02,96,96,85,0,2026-05-16,live
2026-05-16T08:25:17,95,89,85,0,2026-05-16,live
2026-05-16T08:25:32,95,91,85,2,2026-05-16,live
2026-05-16T08:25:47,95,93,85,0,2026-05-16,live
2026-05-16T08:26:02,96,91,85,0,2026-05-16,live
2026-05-16T08:26:18,96,86,85,2,2026-05-16,live
2026-05-16T08:26:33,95,91,85,2,2026-05-16,live
2026-05-16T08:26:48,96,89,85,0,2026-05-16,live
2026-05-16T08:27:03,96,91,85,0,2026-05-16,live
2026-05-16T08:27:18,95,85,85,0,2026-05-16,live
2026-05-16T08:27:33,95,87,85,0,2026-05-16,live
2026-05-16T08:27:48,95,88,85,1,2026-05-16,live
2026-05-16T08:28:03,95,88,85,3,2026-05-16,live
2026-05-16T08:28:18,95,93,85,0,2026-05-16,live
2026-05-16T08:28:34,95,84,85,0,2026-05-16,live
2026-05-16T08:28:49,95,90,85,0,2026-05-16,live
2026-05-16T08:29:04,95,87,85,0,2026-05-16,live
2026-05-16T08:29:19,96,84,85,0,2026-05-16,live
2026-05-16T08:29:34,95,89,85,0,2026-05-16,live
2026-05-16T08:29:49,95,89,85,0,2026-05-16,live
2026-05-16T08:30:04,95,89,85,1,2026-05-16,live
2026-05-16T08:30:19,95,93,85,0,2026-05-16,live
2026-05-16T08:30:34,96,91,85,0,2026-05-16,live
2026-05-16T08:30:50,95,89,85,0,2026-05-16,live
2026-05-16T08:31:05,96,86,85,0,2026-05-16,live
2026-05-16T08:31:20,95,90,85,7,2026-05-16,live
2026-05-16T08:31:35,97,94,85,0,2026-05-16,live
2026-05-16T08:31:50,96,90,85,0,2026-05-16,live
2026-05-16T08:32:05,95,88,85,0,2026-05-16,live
2026-05-16T08:32:20,96,91,85,0,2026-05-16,live
2026-05-16T08:32:35,95,88,85,0,2026-05-16,live
2026-05-16T08:32:50,95,85,85,0,2026-05-16,live
2026-05-16T08:33:06,95,85,85,2,2026-05-16,live
2026-05-16T08:33:21,95,89,85,0,2026-05-16,live
2026-05-16T08:33:36,95,86,85,2,2026-05-16,live
2026-05-16T08:33:51,95,88,85,0,2026-05-16,live
2026-05-16T08:34:06,95,96,85,2,2026-05-16,live
2026-05-16T08:34:21,96,87,85,0,2026-05-16,live
2026-05-16T08:34:36,96,83,85,0,2026-05-16,live
2026-05-16T08:34:51,96,83,85,0,2026-05-16,live
2026-05-16T08:35:06,95,89,85,0,2026-05-16,live
2026-05-16T08:35:21,96,84,85,0,2026-05-16,live
2026-05-16T08:35:37,96,84,85,0,2026-05-16,live
2026-05-16T08:35:52,95,86,85,0,2026-05-16,live
2026-05-16T08:36:07,96,89,85,4,2026-05-16,live
2026-05-16T08:36:22,95,93,85,18,2026-05-16,live
2026-05-16T08:36:37,95,96,85,0,2026-05-16,live
2026-05-16T08:36:52,95,87,85,0,2026-05-16,live
2026-05-16T08:37:07,96,86,85,0,2026-05-16,live
2026-05-16T08:37:22,95,86,85,0,2026-05-16,live
2026-05-16T08:37:37,96,85,85,0,2026-05-16,live
2026-05-16T08:37:52,95,92,85,0,2026-05-16,live
2026-05-16T08:38:08,94,85,85,0,2026-05-16,live
2026-05-16T08:38:23,95,86,85,0,2026-05-16,live
2026-05-16T08:38:38,95,86,85,0,2026-05-16,live
2026-05-16T08:38:53,95,87,85,0,2026-05-16,live
2026-05-16T08:39:08,95,86,85,0,2026-05-16,live
2026-05-16T08:39:23,96,90,85,0,2026-05-16,live
2026-05-16T08:39:38,96,86,85,0,2026-05-16,live
2026-05-16T08:39:53,96,89,85,0,2026-05-16,live
2026-05-16T08:40:09,96,89,85,0,2026-05-16,live
2026-05-16T08:40:24,96,89,85,0,2026-05-16,live
2026-05-16T08:40:39,96,89,85,0,2026-05-16,live
2026-05-16T08:40:54,95,89,85,0,2026-05-16,live
2026-05-16T08:41:09,96,84,85,0,2026-05-16,live
2026-05-16T08:41:24,94,90,85,0,2026-05-16,live
2026-05-16T08:41:39,95,89,85,0,2026-05-16,live
2026-05-16T08:41:54,94,90,85,0,2026-05-16,live
2026-05-16T08:42:09,96,92,85,5,2026-05-16,live
2026-05-16T08:42:25,95,94,85,1,2026-05-16,live
2026-05-16T08:42:40,94,94,85,0,2026-05-16,live
2026-05-16T08:42:55,96,89,85,0,2026-05-16,live
2026-05-16T08:43:10,95,94,85,0,2026-05-16,live
2026-05-16T08:43:25,95,89,85,2,2026-05-16,live
2026-05-16T08:43:40,95,89,85,0,2026-05-16,live
2026-05-16T08:43:55,95,85,85,0,2026-05-16,live
2026-05-16T08:44:10,95,86,85,0,2026-05-16,live
2026-05-16T08:44:25,95,88,85,0,2026-05-16,live
2026-05-16T08:44:41,95,88,85,0,2026-05-16,live
2026-05-16T08:44:56,96,90,85,0,2026-05-16,live
2026-05-16T08:45:11,95,92,85,3,2026-05-16,live
2026-05-16T08:45:26,95,96,85,0,2026-05-16,live
2026-05-16T08:45:41,96,92,85,0,2026-05-16,live
2026-05-16T08:45:56,97,87,85,0,2026-05-16,live
2026-05-16T08:46:11,96,89,85,1,2026-05-16,live
2026-05-16T08:46:26,97,94,85,0,2026-05-16,live
2026-05-16T08:46:41,97,85,85,4,2026-05-16,live
2026-05-16T08:46:57,96,84,85,0,2026-05-16,live
2026-05-16T08:47:12,96,84,85,4,2026-05-16,live
2026-05-16T08:47:27,96,95,85,1,2026-05-16,live
2026-05-16T08:47:42,96,94,85,0,2026-05-16,live
2026-05-16T08:47:57,96,93,85,2,2026-05-16,live
2026-05-16T08:48:12,95,90,85,1,2026-05-16,live
2026-05-16T08:48:27,92,88,85,1,2026-05-16,live
2026-05-16T08:48:42,95,86,85,0,2026-05-16,live
2026-05-16T08:48:58,95,86,85,0,2026-05-16,live
2026-05-16T08:49:13,95,87,85,0,2026-05-16,live
2026-05-16T08:49:28,95,87,85,0,2026-05-16,live
2026-05-16T08:49:43,95,96,85,0,2026-05-16,live
2026-05-16T08:49:58,95,95,85,3,2026-05-16,live
2026-05-16T08:50:13,95,99,85,10,2026-05-16,live
2026-05-16T08:50:28,95,102,85,3,2026-05-16,live
2026-05-16T08:50:43,95,102,85,21,2026-05-16,live
2026-05-16T08:50:58,95,101,85,0,2026-05-16,live
2026-05-16T08:51:13,95,98,85,0,2026-05-16,live
2026-05-16T08:51:29,95,95,85,0,2026-05-16,live
2026-05-16T08:51:44,96,74,85,0,2026-05-16,live
2026-05-16T08:51:59,96,79,85,0,2026-05-16,live
2026-05-16T08:52:14,96,71,85,0,2026-05-16,live
2026-05-16T08:52:29,96,76,85,0,2026-05-16,live
2026-05-16T08:52:44,96,70,85,0,2026-05-16,live
2026-05-16T08:52:59,96,70,85,0,2026-05-16,live
2026-05-16T08:53:14,96,70,85,0,2026-05-16,live
2026-05-16T08:53:29,96,75,85,0,2026-05-16,live
2026-05-16T08:53:45,96,75,85,0,2026-05-16,live
2026-05-16T08:54:00,96,71,85,0,2026-05-16,live
2026-05-16T08:54:15,96,71,85,0,2026-05-16,live
2026-05-16T08:54:30,96,73,85,0,2026-05-16,live
2026-05-16T08:54:45,96,76,85,0,2026-05-16,live
2026-05-16T08:55:00,96,74,85,0,2026-05-16,live
2026-05-16T08:55:15,96,77,85,0,2026-05-16,live
2026-05-16T08:55:30,93,78,85,0,2026-05-16,live
2026-05-16T08:55:45,95,73,85,0,2026-05-16,live
2026-05-16T08:56:01,97,75,85,0,2026-05-16,live
2026-05-16T08:56:16,96,77,85,0,2026-05-16,live
2026-05-16T08:56:31,94,79,85,0,2026-05-16,live
2026-05-16T08:56:46,97,74,85,0,2026-05-16,live
2026-05-16T08:57:01,96,74,85,0,2026-05-16,live
2026-05-16T08:57:16,97,75,85,0,2026-05-16,live
2026-05-16T08:57:31,97,74,85,0,2026-05-16,live
2026-05-16T08:57:46,96,74,85,0,2026-05-16,live
2026-05-16T08:58:01,95,75,85,0,2026-05-16,live
2026-05-16T08:58:17,97,79,85,0,2026-05-16,live
2026-05-16T08:58:32,96,77,85,0,2026-05-16,live
2026-05-16T08:58:47,96,80,85,8,2026-05-16,live
2026-05-16T08:59:02,97,87,85,0,2026-05-16,live
2026-05-16T08:59:17,97,81,85,0,2026-05-16,live
2026-05-16T08:59:33,97,74,85,0,2026-05-16,live
2026-05-16T08:59:48,97,72,85,0,2026-05-16,live
2026-05-16T09:00:03,97,75,85,0,2026-05-16,live
2026-05-16T09:00:18,97,72,85,0,2026-05-16,live
2026-05-16T09:00:33,92,77,85,2,2026-05-16,live
2026-05-16T09:00:48,92,74,85,0,2026-05-16,live
2026-05-16T09:01:03,93,92,85,6,2026-05-16,live
2026-05-16T09:01:18,95,92,85,1,2026-05-16,live
2026-05-16T09:01:34,97,95,85,0,2026-05-16,live
2026-05-16T09:01:49,98,83,85,0,2026-05-16,live
2026-05-16T09:02:04,98,82,85,0,2026-05-16,live
2026-05-16T09:02:19,97,77,85,0,2026-05-16,live
2026-05-16T09:02:34,97,76,85,0,2026-05-16,live
2026-05-16T09:02:49,97,81,85,0,2026-05-16,live
2026-05-16T09:03:04,97,83,85,0,2026-05-16,live
2026-05-16T09:03:19,97,80,85,0,2026-05-16,live
2026-05-16T09:03:35,97,78,85,0,2026-05-16,live
2026-05-16T09:03:50,97,71,85,0,2026-05-16,live
2026-05-16T09:04:05,97,71,85,0,2026-05-16,live
2026-05-16T09:04:20,97,71,85,0,2026-05-16,live
2026-05-16T09:04:35,97,71,85,0,2026-05-16,live
2026-05-16T09:04:50,97,78,85,0,2026-05-16,live
2026-05-16T09:05:05,97,96,85,0,2026-05-16,live
2026-05-16T09:05:20,97,87,85,0,2026-05-16,live
2026-05-16T09:05:35,98,73,84,0,2026-05-16,live
2026-05-16T09:05:51,97,70,84,2,2026-05-16,live
2026-05-16T09:06:06,97,78,84,3,2026-05-16,live
2026-05-16T09:06:21,97,83,84,0,2026-05-16,live
2026-05-16T09:06:36,97,77,84,0,2026-05-16,live
2026-05-16T09:06:51,97,68,84,0,2026-05-16,live
2026-05-16T09:07:06,97,68,84,0,2026-05-16,live
2026-05-16T09:07:21,97,71,84,0,2026-05-16,live
2026-05-16T09:07:36,97,72,84,0,2026-05-16,live
2026-05-16T09:07:51,97,73,84,0,2026-05-16,live
2026-05-16T09:08:07,97,71,84,0,2026-05-16,live
2026-05-16T09:08:22,97,71,84,0,2026-05-16,live
2026-05-16T09:08:37,97,74,84,0,2026-05-16,live
2026-05-16T09:08:52,97,74,84,0,2026-05-16,live
2026-05-16T09:09:07,97,68,84,0,2026-05-16,live
2026-05-16T09:09:22,97,69,84,1,2026-05-16,live
2026-05-16T09:09:37,97,85,84,0,2026-05-16,live
2026-05-16T09:09:52,97,75,84,0,2026-05-16,live
2026-05-16T09:10:07,97,70,84,0,2026-05-16,live
2026-05-16T09:10:23,97,67,84,0,2026-05-16,live
2026-05-16T09:10:38,97,72,84,0,2026-05-16,live
2026-05-16T09:10:53,97,73,84,0,2026-05-16,live
2026-05-16T09:11:08,97,71,84,0,2026-05-16,live
2026-05-16T09:11:24,97,69,84,0,2026-05-16,live
2026-05-16T09:11:39,97,74,84,0,2026-05-16,live
2026-05-16T09:11:54,97,72,84,0,2026-05-16,live
2026-05-16T09:12:09,96,69,84,0,2026-05-16,live
2026-05-16T09:12:24,97,73,84,0,2026-05-16,live
2026-05-16T09:12:39,97,73,84,0,2026-05-16,live
2026-05-16T09:12:54,97,74,84,0,2026-05-16,live
2026-05-16T09:13:09,97,75,84,0,2026-05-16,live
2026-05-16T09:13:24,97,70,84,0,2026-05-16,live
2026-05-16T09:13:40,97,75,84,0,2026-05-16,live
2026-05-16T09:13:55,97,72,84,0,2026-05-16,live
2026-05-16T09:14:10,96,86,84,0,2026-05-16,live
2026-05-16T09:14:25,96,74,84,0,2026-05-16,live
2026-05-16T09:14:40,96,73,84,0,2026-05-16,live
2026-05-16T09:14:55,96,71,84,0,2026-05-16,live
2026-05-16T09:15:10,96,73,84,0,2026-05-16,live
2026-05-16T09:15:25,96,72,84,0,2026-05-16,live
2026-05-16T09:15:40,96,76,84,0,2026-05-16,live
2026-05-16T09:15:56,96,70,84,0,2026-05-16,live
2026-05-16T09:16:11,96,73,84,0,2026-05-16,live
2026-05-16T09:16:26,97,75,84,0,2026-05-16,live
2026-05-16T09:16:41,96,73,84,0,2026-05-16,live
2026-05-16T09:16:56,96,72,84,0,2026-05-16,live
2026-05-16T09:17:11,96,74,84,0,2026-05-16,live
2026-05-16T09:17:26,96,73,84,0,2026-05-16,live
2026-05-16T09:17:41,96,72,84,0,2026-05-16,live
2026-05-16T09:17:56,96,74,84,0,2026-05-16,live
2026-05-16T09:18:12,96,76,84,0,2026-05-16,live
2026-05-16T09:18:27,96,75,84,0,2026-05-16,live
2026-05-16T09:18:42,95,78,84,0,2026-05-16,live
2026-05-16T09:18:57,96,72,84,0,2026-05-16,live
2026-05-16T09:19:12,96,73,84,0,2026-05-16,live
2026-05-16T09:19:27,96,73,84,0,2026-05-16,live
2026-05-16T09:19:42,96,72,84,0,2026-05-16,live
2026-05-16T09:19:57,95,73,84,0,2026-05-16,live
2026-05-16T09:20:12,96,76,84,0,2026-05-16,live
2026-05-16T09:20:28,96,74,84,0,2026-05-16,live
2026-05-16T09:20:43,96,74,84,0,2026-05-16,live
2026-05-16T09:20:58,96,77,84,0,2026-05-16,live
2026-05-16T09:21:13,96,74,84,0,2026-05-16,live
2026-05-16T09:21:28,96,75,84,0,2026-05-16,live
2026-05-16T09:21:43,96,76,84,0,2026-05-16,live
2026-05-16T09:21:58,96,73,84,0,2026-05-16,live
2026-05-16T09:22:13,96,73,84,0,2026-05-16,live
2026-05-16T09:22:28,96,75,84,0,2026-05-16,live
2026-05-16T09:22:44,96,74,84,0,2026-05-16,live
2026-05-16T09:22:59,96,75,84,0,2026-05-16,live
2026-05-16T09:23:14,96,74,84,0,2026-05-16,live
2026-05-16T09:23:29,96,75,84,0,2026-05-16,live
2026-05-16T09:23:44,96,75,84,0,2026-05-16,live
2026-05-16T09:23:59,96,75,84,0,2026-05-16,live
2026-05-16T09:24:14,96,74,84,0,2026-05-16,live
2026-05-16T09:24:29,96,74,84,0,2026-05-16,live
2026-05-16T09:24:44,96,75,84,0,2026-05-16,live
2026-05-16T09:24:59,96,73,84,0,2026-05-16,live
2026-05-16T09:25:15,96,76,84,0,2026-05-16,live
2026-05-16T09:25:30,96,76,84,0,2026-05-16,live
2026-05-16T09:25:45,96,78,84,0,2026-05-16,live
2026-05-16T09:26:00,96,80,84,0,2026-05-16,live
2026-05-16T09:26:15,96,82,84,0,2026-05-16,live
2026-05-16T09:26:30,96,73,84,0,2026-05-16,live
2026-05-16T09:26:45,97,77,84,0,2026-05-16,live
2026-05-16T09:27:00,97,75,84,0,2026-05-16,live
2026-05-16T09:27:15,97,75,84,0,2026-05-16,live
2026-05-16T09:27:31,96,74,84,0,2026-05-16,live
2026-05-16T09:27:46,96,74,84,0,2026-05-16,live
2026-05-16T09:28:01,95,86,84,0,2026-05-16,live
2026-05-16T09:28:16,96,80,84,0,2026-05-16,live
2026-05-16T09:28:31,96,74,84,0,2026-05-16,live
2026-05-16T09:28:46,96,75,84,0,2026-05-16,live
2026-05-16T09:29:01,96,75,84,0,2026-05-16,live
2026-05-16T09:29:16,96,74,84,0,2026-05-16,live
2026-05-16T09:29:31,96,74,84,0,2026-05-16,live
2026-05-16T09:29:47,96,74,84,0,2026-05-16,live
2026-05-16T09:30:02,96,71,84,0,2026-05-16,live
2026-05-16T09:30:17,96,73,84,0,2026-05-16,live
2026-05-16T09:30:32,96,76,84,0,2026-05-16,live
2026-05-16T09:30:47,96,73,84,0,2026-05-16,live
2026-05-16T09:31:02,96,73,84,0,2026-05-16,live
2026-05-16T09:31:17,96,73,84,0,2026-05-16,live
2026-05-16T09:31:32,96,73,84,0,2026-05-16,live
2026-05-16T09:31:47,96,78,84,0,2026-05-16,live
2026-05-16T09:32:03,96,78,84,0,2026-05-16,live
2026-05-16T09:32:18,96,76,84,0,2026-05-16,live
2026-05-16T09:32:33,96,76,84,0,2026-05-16,live
2026-05-16T09:32:48,96,76,84,0,2026-05-16,live
2026-05-16T09:33:03,96,78,84,0,2026-05-16,live
2026-05-16T09:33:18,96,77,84,0,2026-05-16,live
2026-05-16T09:33:33,97,102,84,0,2026-05-16,live
2026-05-16T09:33:48,97,70,84,0,2026-05-16,live
2026-05-16T09:34:03,96,72,84,0,2026-05-16,live
2026-05-16T09:34:19,96,72,84,0,2026-05-16,live
2026-05-16T09:34:34,97,69,84,0,2026-05-16,live
2026-05-16T09:34:49,96,67,84,0,2026-05-16,live
2026-05-16T09:35:04,97,75,84,0,2026-05-16,live
2026-05-16T09:35:19,95,84,84,0,2026-05-16,live
2026-05-16T09:35:34,97,71,84,0,2026-05-16,live
2026-05-16T09:35:49,96,82,84,0,2026-05-16,live
2026-05-16T09:36:04,97,78,84,0,2026-05-16,live
2026-05-16T09:36:19,97,77,84,0,2026-05-16,live
2026-05-16T09:36:35,97,73,84,0,2026-05-16,live
2026-05-16T09:36:50,97,71,84,0,2026-05-16,live
2026-05-16T09:37:05,97,74,84,0,2026-05-16,live
2026-05-16T09:37:20,97,78,84,0,2026-05-16,live
2026-05-16T09:37:35,97,74,84,0,2026-05-16,live
2026-05-16T09:37:50,97,76,84,0,2026-05-16,live
2026-05-16T09:38:05,97,76,84,0,2026-05-16,live
2026-05-16T09:38:20,97,70,84,0,2026-05-16,live
2026-05-16T09:38:35,97,74,84,0,2026-05-16,live
2026-05-16T09:38:51,97,71,84,0,2026-05-16,live
2026-05-16T09:39:06,97,77,84,0,2026-05-16,live
2026-05-16T09:39:21,97,75,84,0,2026-05-16,live
2026-05-16T09:39:36,97,78,84,0,2026-05-16,live
2026-05-16T09:39:51,96,72,84,0,2026-05-16,live
2026-05-16T09:40:06,97,75,84,0,2026-05-16,live
2026-05-16T09:40:21,97,72,84,0,2026-05-16,live
2026-05-16T09:40:36,96,70,84,0,2026-05-16,live
2026-05-16T09:40:52,97,77,84,0,2026-05-16,live
2026-05-16T09:41:07,97,75,84,0,2026-05-16,live
2026-05-16T09:41:22,97,77,84,0,2026-05-16,live
2026-05-16T09:41:37,97,74,84,0,2026-05-16,live
2026-05-16T09:41:52,97,78,83,0,2026-05-16,live
2026-05-16T09:42:07,97,73,83,0,2026-05-16,live
2026-05-16T09:42:22,97,74,83,0,2026-05-16,live
2026-05-16T09:42:37,97,74,83,0,2026-05-16,live
2026-05-16T09:42:52,97,75,83,0,2026-05-16,live
2026-05-16T09:43:08,97,74,83,0,2026-05-16,live
2026-05-16T09:43:23,97,81,83,0,2026-05-16,live
2026-05-16T09:43:38,97,76,83,0,2026-05-16,live
2026-05-16T09:43:53,97,75,83,0,2026-05-16,live
2026-05-16T09:44:08,97,72,83,0,2026-05-16,live
2026-05-16T09:44:23,97,79,83,0,2026-05-16,live
2026-05-16T09:44:38,97,79,83,0,2026-05-16,live
2026-05-16T09:44:53,97,82,83,0,2026-05-16,live
2026-05-16T09:45:09,97,82,83,0,2026-05-16,live
2026-05-16T09:45:24,97,78,83,0,2026-05-16,live
2026-05-16T09:45:39,97,83,83,0,2026-05-16,live
2026-05-16T09:45:54,97,80,83,0,2026-05-16,live
2026-05-16T09:46:09,97,77,83,0,2026-05-16,live
2026-05-16T09:46:24,97,82,83,0,2026-05-16,live
2026-05-16T09:46:39,97,80,83,0,2026-05-16,live
2026-05-16T09:46:54,97,82,83,0,2026-05-16,live
2026-05-16T09:47:09,97,79,83,0,2026-05-16,live
2026-05-16T09:47:25,97,79,83,0,2026-05-16,live
2026-05-16T09:47:40,97,77,83,0,2026-05-16,live
2026-05-16T09:47:55,97,80,83,0,2026-05-16,live
2026-05-16T09:48:10,97,85,83,0,2026-05-16,live
2026-05-16T09:48:25,97,82,83,0,2026-05-16,live
2026-05-16T09:48:40,97,84,83,0,2026-05-16,live
2026-05-16T09:48:55,97,76,83,0,2026-05-16,live
2026-05-16T09:49:11,97,74,83,0,2026-05-16,live
2026-05-16T09:49:26,97,82,83,0,2026-05-16,live
2026-05-16T09:49:41,97,81,83,0,2026-05-16,live
2026-05-16T09:49:56,97,84,83,0,2026-05-16,live
2026-05-16T09:50:11,97,86,83,0,2026-05-16,live
2026-05-16T09:50:26,97,91,83,0,2026-05-16,live
2026-05-16T09:50:41,97,88,83,1,2026-05-16,live
2026-05-16T09:50:56,97,89,83,0,2026-05-16,live
2026-05-16T09:51:11,97,88,83,0,2026-05-16,live
2026-05-16T09:51:27,97,81,83,0,2026-05-16,live
2026-05-16T09:51:42,97,82,83,21,2026-05-16,live
2026-05-16T09:51:57,97,105,83,0,2026-05-16,live
2026-05-16T09:52:12,98,88,83,0,2026-05-16,live
2026-05-16T09:52:27,98,88,83,0,2026-05-16,live
2026-05-16T09:52:42,97,86,83,0,2026-05-16,live
2026-05-16T09:52:57,97,79,83,0,2026-05-16,live
2026-05-16T09:53:12,97,78,83,0,2026-05-16,live
2026-05-16T09:53:27,97,77,83,0,2026-05-16,live
2026-05-16T09:53:43,97,82,83,0,2026-05-16,live
2026-05-16T09:53:58,97,83,83,2,2026-05-16,live
2026-05-16T09:54:13,97,83,83,0,2026-05-16,live
2026-05-16T09:54:28,98,77,83,0,2026-05-16,live
2026-05-16T09:54:43,97,74,83,0,2026-05-16,live
2026-05-16T09:54:58,97,75,83,0,2026-05-16,live
2026-05-16T09:55:13,97,84,83,0,2026-05-16,live
2026-05-16T09:55:28,97,78,83,0,2026-05-16,live
2026-05-16T09:55:43,97,77,83,3,2026-05-16,live
2026-05-16T09:55:59,92,98,83,0,2026-05-16,live
2026-05-16T09:56:14,96,72,83,0,2026-05-16,live
2026-05-16T09:56:29,96,79,83,0,2026-05-16,live
2026-05-16T09:56:44,96,75,83,0,2026-05-16,live
2026-05-16T09:56:59,95,76,83,0,2026-05-16,live
2026-05-16T09:57:15,95,79,83,0,2026-05-16,live
2026-05-16T09:57:30,96,73,83,0,2026-05-16,live
2026-05-16T09:57:45,96,74,83,0,2026-05-16,live
2026-05-16T09:58:00,96,73,83,0,2026-05-16,live
2026-05-16T09:58:15,94,87,83,0,2026-05-16,live
2026-05-16T09:58:30,95,84,83,0,2026-05-16,live
2026-05-16T09:58:45,96,74,83,0,2026-05-16,live
2026-05-16T09:59:00,96,76,83,0,2026-05-16,live
2026-05-16T09:59:15,95,81,83,0,2026-05-16,live
2026-05-16T09:59:31,94,78,83,0,2026-05-16,live
2026-05-16T09:59:46,95,84,83,0,2026-05-16,live
2026-05-16T10:00:01,94,81,83,0,2026-05-16,live
2026-05-16T10:00:16,95,71,83,0,2026-05-16,live
2026-05-16T10:00:31,94,72,83,0,2026-05-16,live
2026-05-16T10:00:46,94,74,83,12,2026-05-16,live
2026-05-16T10:01:01,94,74,83,12,2026-05-16,live
2026-05-16T10:01:16,94,80,83,1,2026-05-16,live
2026-05-16T10:01:31,94,102,83,0,2026-05-16,live
2026-05-16T10:01:46,97,95,83,0,2026-05-16,live
2026-05-16T10:02:02,97,91,83,0,2026-05-16,live
2026-05-16T10:02:17,97,90,83,0,2026-05-16,live
2026-05-16T10:02:32,96,96,83,0,2026-05-16,live
2026-05-16T10:02:47,96,81,83,0,2026-05-16,live
2026-05-16T10:03:02,96,88,83,0,2026-05-16,live
2026-05-16T10:03:17,97,87,83,0,2026-05-16,live
2026-05-16T10:03:32,97,83,83,0,2026-05-16,live
2026-05-16T10:03:47,97,86,83,0,2026-05-16,live
2026-05-16T10:04:02,96,89,83,0,2026-05-16,live
2026-05-16T10:04:18,96,87,83,0,2026-05-16,live
2026-05-16T10:04:33,97,90,83,0,2026-05-16,live
2026-05-16T10:04:48,96,92,83,1,2026-05-16,live
2026-05-16T10:05:03,96,88,83,0,2026-05-16,live
2026-05-16T10:05:18,97,80,83,0,2026-05-16,live
2026-05-16T10:05:33,97,86,83,0,2026-05-16,live
2026-05-16T10:05:48,97,91,83,0,2026-05-16,live
2026-05-16T10:06:03,97,91,83,0,2026-05-16,live
2026-05-16T10:06:18,97,86,83,0,2026-05-16,live
2026-05-16T10:06:34,97,83,83,6,2026-05-16,live
2026-05-16T10:06:49,97,80,83,0,2026-05-16,live
2026-05-16T10:07:04,97,89,82,0,2026-05-16,live
2026-05-16T10:07:19,95,86,82,0,2026-05-16,live
2026-05-16T10:07:34,95,88,82,0,2026-05-16,live
2026-05-16T10:07:49,95,90,82,0,2026-05-16,live
2026-05-16T10:08:04,94,84,82,0,2026-05-16,live
2026-05-16T10:08:19,96,85,82,0,2026-05-16,live
2026-05-16T10:08:34,95,82,82,0,2026-05-16,live
2026-05-16T10:08:50,95,79,82,0,2026-05-16,live
2026-05-16T10:09:05,95,77,82,0,2026-05-16,live
2026-05-16T10:09:20,94,78,82,0,2026-05-16,live
2026-05-16T10:09:35,92,82,82,0,2026-05-16,live
2026-05-16T10:09:50,94,82,82,0,2026-05-16,live
2026-05-16T10:10:06,94,82,82,0,2026-05-16,live
2026-05-16T10:10:21,94,84,82,0,2026-05-16,live
2026-05-16T10:10:36,95,81,82,0,2026-05-16,live
